1784415771.4811 -0.00107 -0.00004 -1.77329 -0.13182
1784415771.4907 -0.00114 -0.00019 -1.77328 -0.13182
1784415771.5008 -0.00116 -0.00029 -1.77328 -0.13182
1784415771.5107 -0.00114 -0.00034 -1.77328 -0.13182
1784415771.5209 -0.00108 -0.00036 -1.77328 -0.13182
1784415771.5309 -0.00103 -0.00038 -1.77327 -0.13182
1784415771.5408 -0.00096 -0.00038 -1.77327 -0.13182
1784415771.5509 -0.00091 -0.00040 -1.77327 -0.13182
1784415771.5608 -0.00090 -0.00045 -1.77327 -0.13182
1784415771.5707 -0.00089 -0.00050 -1.77327 -0.13182
1784415771.5806 -0.00087 -0.00053 -1.77326 -0.13182
1784415771.5906 -0.00083 -0.00055 -1.77326 -0.13183
1784415771.6009 -0.00080 -0.00056 -1.77326 -0.13183
1784415771.6108 -0.00077 -0.00058 -1.77326 -0.13183
1784415771.6209 -0.00074 -0.00060 -1.77326 -0.13183
1784415771.6308 -0.00071 -0.00062 -1.77326 -0.13183
1784415771.6408 -0.00068 -0.00063 -1.77326 -0.13183
1784415771.6508 -0.00066 -0.00065 -1.77326 -0.13183
1784415771.6611 -0.00064 -0.00067 -1.77326 -0.13183
1784415771.6709 -0.00061 -0.00068 -1.77326 -0.13183
1784415771.6811 -0.00059 -0.00069 -1.77326 -0.13183
1784415771.6911 -0.00057 -0.00071 -1.77326 -0.13183
1784415771.7013 -0.00055 -0.00072 -1.77326 -0.13183
1784415771.7111 -0.00053 -0.00072 -1.77326 -0.13183
1784415771.7212 -0.00051 -0.00073 -1.77326 -0.13183
1784415771.7313 -0.00049 -0.00074 -1.77326 -0.13183
1784415771.7415 -0.00048 -0.00075 -1.77326 -0.13183
1784415771.7513 -0.00046 -0.00075 -1.77326 -0.13183
1784415771.7615 -0.00044 -0.00076 -1.77326 -0.13183
1784415771.7714 -0.00043 -0.00077 -1.77326 -0.13183
1784415771.7814 -0.00041 -0.00077 -1.77326 -0.13183
1784415771.7913 -0.00040 -0.00078 -1.77326 -0.13183
1784415771.8015 -0.00039 -0.00078 -1.77326 -0.13183
1784415771.8116 -0.00037 -0.00078 -1.77326 -0.13183
1784415771.8215 -0.00036 -0.00078 -1.77326 -0.13183
1784415771.8314 -0.00035 -0.00078 -1.77326 -0.13183
1784415771.8414 -0.00034 -0.00078 -1.77326 -0.13183
1784415771.8516 -0.00033 -0.00078 -1.77326 -0.13183
1784415771.8621 -0.00032 -0.00078 -1.77326 -0.13183
1784415771.8715 -0.00031 -0.00078 -1.77327 -0.13183
1784415771.8817 -0.00030 -0.00079 -1.77327 -0.13183
1784415771.8915 -0.00029 -0.00079 -1.77327 -0.13183
1784415771.9016 -0.00028 -0.00079 -1.77327 -0.13183
1784415771.9114 -0.00028 -0.00078 -1.77327 -0.13183
1784415771.9214 -0.00027 -0.00078 -1.77327 -0.13183
1784415771.9316 -0.00026 -0.00078 -1.77327 -0.13183
1784415771.9414 -0.00025 -0.00077 -1.77327 -0.13183
1784415771.9517 -0.00025 -0.00077 -1.77327 -0.13183
1784415771.9619 -0.00024 -0.00077 -1.77327 -0.13183
1784415771.9715 -0.00023 -0.00076 -1.77327 -0.13183
1784415771.9813 -0.00023 -0.00076 -1.77328 -0.13183
1784415771.9915 -0.00022 -0.00076 -1.77328 -0.13183
1784415772.0016 -0.00022 -0.00075 -1.77328 -0.13183
